ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,daily,daily_lower,daily_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2019-03-25,166.04161666935235,86.22222732685523,345.51002503076745,166.04161666935235,166.04161666935235,51.165659242431204,51.165659242431204,51.165659242431204,134.994845952,134.994845952,134.994845952,1.7283173052432754,1.7283173052432754,1.7283173052432754,-85.55750401481208,-85.55750401481208,-85.55750401481208,0.0,0.0,0.0,217.20727591178354
2019-03-26,166.0351604615824,-33.749458279293975,222.87184686461688,166.0351604615824,166.0351604615824,-66.44927547497801,-66.44927547497801,-66.44927547497801,134.994845952,134.994845952,134.994845952,-117.13087419268658,-117.13087419268658,-117.13087419268658,-84.31324723429144,-84.31324723429144,-84.31324723429144,0.0,0.0,0.0,99.58588498660438
2019-03-27,166.02870425381246,-50.1533659638062,207.48535448411317,166.02870425381246,166.02870425381246,-95.44414539229346,-95.44414539229346,-95.44414539229346,134.994845952,134.994845952,134.994845952,-147.42928730414252,-147.42928730414252,-147.42928730414252,-83.00970404015092,-83.00970404015092,-83.00970404015092,0.0,0.0,0.0,70.584558861519
2019-03-28,166.02224804604253,28.974114878462753,268.40775919804435,166.02224804604253,166.02224804604253,-18.23342378892194,-18.23342378892194,-18.23342378892194,134.994845952,134.994845952,134.994845952,-71.53193418569656,-71.53193418569656,-71.53193418569656,-81.69633555522539,-81.69633555522539,-81.69633555522539,0.0,0.0,0.0,147.7888242571206
2019-03-29,166.01579183827258,161.72320839954708,413.44331440971206,166.01579183827258,166.01579183827258,117.2802080625837,117.2802080625837,117.2802080625837,134.994845952,134.994845952,134.994845952,62.70838379318479,62.70838379318479,62.70838379318479,-80.42302168260109,-80.42302168260109,-80.42302168260109,0.0,0.0,0.0,283.29599990085626
2019-03-30,166.00933563050265,214.4859370911813,464.4521507665727,166.00933563050265,166.00933563050265,176.13370857161297,176.13370857161297,176.13370857161297,134.994845952,134.994845952,134.994845952,120.37719824796687,120.37719824796687,120.37719824796687,-79.2383356283539,-79.2383356283539,-79.2383356283539,0.0,0.0,0.0,342.1430442021156
2019-03-31,166.0028794227327,257.82817170342605,495.1827022669285,166.0028794227327,166.0028794227327,208.08523973391115,208.08523973391115,208.08523973391115,134.994845952,134.994845952,134.994845952,151.2781963360309,151.2781963360309,151.2781963360309,-78.18780255411974,-78.18780255411974,-78.18780255411974,0.0,0.0,0.0,374.08811915664387
2019-04-01,165.9964232149628,89.13728744839347,348.3041280606666,165.9964232149628,165.9964232149628,59.41096633178886,59.41096633178886,59.41096633178886,134.994845952,134.994845952,134.994845952,1.7283173058592545,1.7283173058592545,1.7283173058592545,-77.3121969260704,-77.3121969260704,-77.3121969260704,0.0,0.0,0.0,225.40738954675166
2019-04-02,165.98996700719283,-18.065468545980252,235.74128398674605,165.98996700719283,165.98996700719283,-58.78196114705364,-58.78196114705364,-58.78196114705364,134.994845952,134.994845952,134.994845952,-117.13087419278087,-117.13087419278087,-117.13087419278087,-76.64593290627278,-76.64593290627278,-76.64593290627278,0.0,0.0,0.0,107.2080058601392
2019-04-03,165.9835107994229,-50.45468401006714,197.89319780135074,165.9835107994229,165.9835107994229,-88.65004159955686,-88.65004159955686,-88.65004159955686,134.994845952,134.994845952,134.994845952,-147.42928730420434,-147.42928730420434,-147.42928730420434,-76.21560024735247,-76.21560024735247,-76.21560024735247,0.0,0.0,0.0,77.33346919986604
2019-04-04,165.97705459165297,28.461742778268864,282.2272116220699,165.97705459165297,165.97705459165297,-12.575782883491962,-12.575782883491962,-12.575782883491962,134.994845952,134.994845952,134.994845952,-71.53193418563957,-71.53193418563957,-71.53193418563957,-76.0386946498524,-76.0386946498524,-76.0386946498524,0.0,0.0,0.0,153.401271708161
2019-04-05,165.97059838388302,165.45272166046982,418.18712496455134,165.97059838388302,165.97059838388302,121.5806432254454,121.5806432254454,121.5806432254454,134.994845952,134.994845952,134.994845952,62.70838379328072,62.70838379328072,62.70838379328072,-76.12258651983531,-76.12258651983531,-76.12258651983531,0.0,0.0,0.0,287.55124160932843
2019-04-06,165.96414217611309,220.02303133856617,469.4528658262841,165.96414217611309,165.96414217611309,178.90827853488744,178.90827853488744,178.90827853488744,134.994845952,134.994845952,134.994845952,120.3771982479127,120.3771982479127,120.3771982479127,-76.46376566502528,-76.46376566502528,-76.46376566502528,0.0,0.0,0.0,344.87242071100053
2019-04-07,165.95768596834316,241.42140021238038,495.6998046367594,165.95768596834316,165.95768596834316,209.2256504143411,209.2256504143411,209.2256504143411,134.994845952,134.994845952,134.994845952,151.27819633607757,151.27819633607757,151.27819633607757,-77.04739187373652,-77.04739187373652,-77.04739187373652,0.0,0.0,0.0,375.1833363826843
2019-04-08,165.9512297605732,102.25059374273954,355.5418408306437,165.9512297605732,165.9512297605732,58.87599050372002,58.87599050372002,58.87599050372002,134.994845952,134.994845952,134.994845952,1.7283173058409484,1.7283173058409484,1.7283173058409484,-77.84717275412093,-77.84717275412093,-77.84717275412093,0.0,0.0,0.0,224.8272202642932
2019-04-09,165.94477355280327,-23.288947177209455,226.7243811668351,165.94477355280327,165.94477355280327,-60.961609160341716,-60.961609160341716,-60.961609160341716,134.994845952,134.994845952,134.994845952,-117.1308741928752,-117.1308741928752,-117.1308741928752,-78.8255809194665,-78.8255809194665,-78.8255809194665,0.0,0.0,0.0,104.98316439246156
2019-04-10,165.9383173450333,-42.86797719880912,205.96147434921028,165.9383173450333,165.9383173450333,-92.3688542137262,-92.3688542137262,-92.3688542137262,134.994845952,134.994845952,134.994845952,-147.42928730414556,-147.42928730414556,-147.42928730414556,-79.93441286158065,-79.93441286158065,-79.93441286158065,0.0,0.0,0.0,73.56946313130712
2019-04-11,165.93186113726338,23.238241903963583,270.3361977284738,165.93186113726338,165.93186113726338,-17.652770176157613,-17.652770176157613,-17.652770176157613,134.994845952,134.994845952,134.994845952,-71.53193418547596,-71.53193418547596,-71.53193418547596,-81.11568194268166,-81.11568194268166,-81.11568194268166,0.0,0.0,0.0,148.27909096110577
2019-04-12,165.92540492949345,157.1411776645309,401.1434410589472,165.92540492949345,165.92540492949345,115.4004015961433,115.4004015961433,115.4004015961433,134.994845952,134.994845952,134.994845952,62.70838379308583,62.70838379308583,62.70838379308583,-82.30282814894252,-82.30282814894252,-82.30282814894252,0.0,0.0,0.0,281.3258065256367
2019-04-13,165.9189487217235,219.88441609723458,461.69600291434233,165.9189487217235,165.9189487217235,171.94982632837068,171.94982632837068,171.94982632837068,134.994845952,134.994845952,134.994845952,120.37719824794833,120.37719824794833,120.37719824794833,-83.42221787157767,-83.42221787157767,-83.42221787157767,0.0,0.0,0.0,337.8687750500942
2019-04-14,165.91249251395357,249.04523095565864,495.9791227260081,165.91249251395357,165.91249251395357,201.87814399631424,201.87814399631424,201.87814399631424,134.994845952,134.994845952,134.994845952,151.27819633605324,151.27819633605324,151.27819633605324,-84.39489829173897,-84.39489829173897,-84.39489829173897,0.0,0.0,0.0,367.7906365102678
2019-04-15,165.90603630618364,82.70146172228446,333.4729765803712,165.90603630618364,165.90603630618364,51.584600060494274,51.584600060494274,51.584600060494274,134.994845952,134.994845952,134.994845952,1.7283173056648302,1.7283173056648302,1.7283173056648302,-85.13856319717055,-85.13856319717055,-85.13856319717055,0.0,0.0,0.0,217.4906363666779
2019-04-16,165.89958009841368,-22.4003644024569,225.72811553961017,165.89958009841368,165.89958009841368,-67.70570872209989,-67.70570872209989,-67.70570872209989,134.994845952,134.994845952,134.994845952,-117.1308741929695,-117.1308741929695,-117.1308741929695,-85.56968048113036,-85.56968048113036,-85.56968048113036,0.0,0.0,0.0,98.1938713763138
2019-04-17,165.89312389064375,-56.0387881146168,187.9871681577344,165.89312389064375,165.89312389064375,-98.04016771284292,-98.04016771284292,-98.04016771284292,134.994845952,134.994845952,134.994845952,-147.42928730429367,-147.42928730429367,-147.42928730429367,-85.60572636054926,-85.60572636054926,-85.60572636054926,0.0,0.0,0.0,67.85295617780083
2019-04-18,165.88666768287382,25.094462335920085,270.7254667581974,165.88666768287382,165.88666768287382,-21.70455588954212,-21.70455588954212,-21.70455588954212,134.994845952,134.994845952,134.994845952,-71.5319341859731,-71.5319341859731,-71.5319341859731,-85.16746765556903,-85.16746765556903,-85.16746765556903,0.0,0.0,0.0,144.1821117933317
2019-04-19,165.88021147510386,154.19821901054468,401.9615782885146,165.88021147510386,165.88021147510386,113.52199833968697,113.52199833968697,113.52199833968697,134.994845952,134.994845952,134.994845952,62.70838379325326,62.70838379325326,62.70838379325326,-84.18123140556628,-84.18123140556628,-84.18123140556628,0.0,0.0,0.0,279.4022098147908
2019-04-20,165.87375526733393,211.10404687257648,457.6007614700894,165.87375526733393,165.87375526733393,172.79094347921563,172.79094347921563,172.79094347921563,134.994845952,134.994845952,134.994845952,120.37719824798396,120.37719824798396,120.37719824798396,-82.58110072076833,-82.58110072076833,-82.58110072076833,0.0,0.0,0.0,338.66469874654956
2019-04-21,165.86729905956398,233.25093640605493,507.4372002168614,165.86729905956398,165.86729905956398,205.96206519176621,205.96206519176621,205.96206519176621,134.994845952,134.994845952,134.994845952,151.27819633599745,151.27819633599745,151.27819633599745,-80.31097709623124,-80.31097709623124,-80.31097709623124,0.0,0.0,0.0,371.82936425133016
2019-04-22,165.86084285179405,95.79795778612046,349.0103455549002,165.86084285179405,165.86084285179405,59.39671084660464,59.39671084660464,59.39671084660464,134.994845952,134.994845952,134.994845952,1.728317305805878,1.728317305805878,1.728317305805878,-77.32645241120123,-77.32645241120123,-77.32645241120123,0.0,0.0,0.0,225.25755369839868
2019-04-23,165.85438664402412,-15.949844801690197,247.5540426030046,165.85438664402412,165.85438664402412,-55.73246665778603,-55.73246665778603,-55.73246665778603,134.994845952,134.994845952,134.994845952,-117.13087419276278,-117.13087419276278,-117.13087419276278,-73.59643841702324,-73.59643841702324,-73.59643841702324,0.0,0.0,0.0,110.12191998623808
2019-04-24,165.84793043625416,-36.861180227104775,214.64800577846037,165.84793043625416,165.84793043625416,-81.53894890396207,-81.53894890396207,-81.53894890396207,134.994845952,134.994845952,134.994845952,-147.42928730423486,-147.42928730423486,-147.42928730423486,-69.10450755172721,-69.10450755172721,-69.10450755172721,0.0,0.0,0.0,84.3089815322921
2019-04-25,165.84147422848423,40.920637553937425,297.47438925190477,165.84147422848423,165.84147422848423,-0.38699447232337114,-0.38699447232337114,-0.38699447232337114,134.994845952,134.994845952,134.994845952,-71.53193418580949,-71.53193418580949,-71.53193418580949,-63.84990623851389,-63.84990623851389,-63.84990623851389,0.0,0.0,0.0,165.45447975616085
2019-04-26,165.8350180207143,179.03621076621775,430.4119058367947,165.8350180207143,165.8350180207143,139.85501952420995,139.85501952420995,139.85501952420995,134.994845952,134.994845952,134.994845952,62.708383793277655,62.708383793277655,62.708383793277655,-57.8482102210677,-57.8482102210677,-57.8482102210677,0.0,0.0,0.0,305.6900375449243
2019-04-27,165.82856181294434,250.16536315096621,489.51871306224115,165.82856181294434,165.82856181294434,204.24044347577282,204.24044347577282,204.24044347577282,134.994845952,134.994845952,134.994845952,120.37719824801958,120.37719824801958,120.37719824801958,-51.13160072424676,-51.13160072424676,-51.13160072424676,0.0,0.0,0.0,370.06900528871716
2019-04-28,165.82210560517441,286.3406595372732,531.7240616684405,165.82210560517441,165.82210560517441,242.52429224543255,242.52429224543255,242.52429224543255,134.994845952,134.994845952,134.994845952,151.27819633620948,151.27819633620948,151.27819633620948,-43.74875004277687,-43.74875004277687,-43.74875004277687,0.0,0.0,0.0,408.346397850607
2019-04-29,165.81564939740448,146.2050682009119,387.17666868863995,165.81564939740448,165.81564939740448,100.95884797734806,100.95884797734806,100.95884797734806,134.994845952,134.994845952,134.994845952,1.72831730570866,1.72831730570866,1.72831730570866,-35.764315280360606,-35.764315280360606,-35.764315280360606,0.0,0.0,0.0,266.7744973747525
2019-04-30,165.80919318963453,32.3083714858656,282.8311340117909,165.80919318963453,165.80919318963453,-9.394077341244012,-9.394077341244012,-9.394077341244012,134.994845952,134.994845952,134.994845952,-117.13087419296781,-117.13087419296781,-117.13087419296781,-27.25804910027622,-27.25804910027622,-27.25804910027622,0.0,0.0,0.0,156.4151158483905
2019-05-01,165.8027369818646,5.483650382101444,272.6347810411214,165.8027369818646,165.8027369818646,-30.75798758130541,-30.75798758130541,-30.75798758130541,134.994845952,134.994845952,134.994845952,-147.42928730417609,-147.42928730417609,-147.42928730417609,-18.32354622912935,-18.32354622912935,-18.32354622912935,0.0,0.0,0.0,135.0447494005592
2019-05-02,165.79628077409464,95.37866322488571,346.37152935199157,165.79628077409464,165.79628077409464,54.396257965282174,54.396257965282174,54.396257965282174,134.994845952,134.994845952,134.994845952,-71.53193418585913,-71.53193418585913,-71.53193418585913,-9.066653800858713,-9.066653800858713,-9.066653800858713,0.0,0.0,0.0,220.1925387393768
2019-05-03,165.7898245663247,244.73335903830602,498.00429588120954,165.7898245663247,165.7898245663247,198.0996475573838,198.0996475573838,198.0996475573838,134.994845952,134.994845952,134.994845952,62.70838379308277,62.70838379308277,62.70838379308277,0.3964178123010114,0.3964178123010114,0.3964178123010114,0.0,0.0,0.0,363.8894721237085
2019-05-04,165.78336835855478,309.1765663960428,561.5045367681721,165.78336835855478,165.78336835855478,265.313283695952,265.313283695952,265.313283695952,134.994845952,134.994845952,134.994845952,120.3771982479654,120.3771982479654,120.3771982479654,9.941239495986613,9.941239495986613,9.941239495986613,0.0,0.0,0.0,431.09665205450676
2019-05-05,165.77691215078482,342.8228224802198,602.1936515284616,165.77691215078482,165.77691215078482,305.7105549992632,305.7105549992632,305.7105549992632,134.994845952,134.994845952,134.994845952,151.27819633615366,151.27819633615366,151.27819633615366,19.437512711109527,19.437512711109527,19.437512711109527,0.0,0.0,0.0,471.487467150048
2019-05-06,165.7704559430149,207.60119279258922,451.6326181742871,165.7704559430149,165.7704559430149,165.47473144539873,165.47473144539873,165.47473144539873,134.994845952,134.994845952,134.994845952,1.7283173055325631,1.7283173055325631,1.7283173055325631,28.75156818786616,28.75156818786616,28.75156818786616,0.0,0.0,0.0,331.2451873884136
2019-05-07,165.76399973524497,89.5624798046909,343.50334792868097,165.76399973524497,165.76399973524497,55.61292687870724,55.61292687870724,55.61292687870724,134.994845952,134.994845952,134.994845952,-117.13087419295138,-117.13087419295138,-117.13087419295138,37.74895511965863,37.74895511965863,37.74895511965863,0.0,0.0,0.0,221.3769266139522
2019-05-08,165.75754352747504,76.21828604784422,325.94106613029754,165.75754352747504,165.75754352747504,33.86261877982976,33.86261877982976,33.86261877982976,134.994845952,134.994845952,134.994845952,-147.4292873041173,-147.4292873041173,-147.4292873041173,46.29706013194707,46.29706013194707,46.29706013194707,0.0,0.0,0.0,199.62016230730478
2019-05-09,165.7510873197051,148.85042750424114,403.32183558233606,165.7510873197051,165.7510873197051,117.73060683593646,117.73060683593646,117.73060683593646,134.994845952,134.994845952,134.994845952,-71.53193418591928,-71.53193418591928,-71.53193418591928,54.267695069855726,54.267695069855726,54.267695069855726,0.0,0.0,0.0,283.48169415564155
